# XDI/1.1
# Column.1: energy eV
# Column.2: norm
# Column.3: ifluor
# Column.4: i0
# Column.5: angle_drive
# Column.6: angle_read
# Column.7: time
# Mono :   Si(111)       D=  3.13551 A    Initial angle= 13.93250 deg
# BL9A      Fluorescence( 3)   Repetition=  1     Points= 1426
# Param file : Std-EXAFS       energy axis(2)     Block =    6
# Block      Init-Eng  Final-Eng      Step/eV     Time/s       Num
# 1        6606.20   7061.20         6.50       1.00        70
# 2        7061.20   7076.20         1.00       1.00        15
# 3        7076.20   7181.20         0.10       2.00      1050
# 4        7181.20   7211.20         1.00       2.00        30
# 5        7211.20   7611.20         2.50       3.00       160
# 6        7611.20   8211.20         6.00       3.00       101
# Ortec(-1)     NDCH = 3
# Angle(c)  Angle(o)    time/s         2         3
# Mode         0         0         1         3
# Offset         0         0  7753.700  7157.100
# Process.program: xraylarch
# Process.version: 0.9.80
# Process.command: pre_edge(data, nvict=0, pre1=-150, pre2=-50, norm1=150, norm2=750, make_flat=True)
# Process.step1: energy = col1    # column 1: energy (eV)
# Process.step2: ifluor = col3    # column 3: fluorescence intensity
# Process.step3: i0     = col4    # column 4: incident beam intensity
# Process.step4: mu  = iflour/i0  
# Process.step5: edge_step =  0.098521351
# Process.step6: pre_edge = -0.027966096 +  4.853685e-6*energy
# Process.step7: intensity = norm = (mu - pre_edge) /edge_step
#---------------------------------
#  energy           norm             ifluor           i0               angle_drive      angle_read       time            
  7073.54718421    0.17101258765    73496.0000000    3165875.00000    16.1271800000    16.1272000000    2.00000000000
  7073.64965746    0.17982080612    76196.0000000    3163844.00000    16.1269400000    16.1270000000    2.00000000000
  7073.74786390    0.19059841626    79543.0000000    3163289.00000    16.1267100000    16.1267000000    2.00000000000
  7073.84607317    0.19966521120    82378.0000000    3163589.00000    16.1264800000    16.1265000000    2.00000000000
  7073.94428529    0.20922689744    85280.0000000    3160635.00000    16.1262500000    16.1263000000    2.00000000000
  7074.04677053    0.21924373893    88365.0000000    3159358.00000    16.1260100000    16.1260000000    2.00000000000
  7074.14498845    0.22663466742    90652.0000000    3158834.00000    16.1257800000    16.1257000000    2.00000000000
  7074.24320921    0.23203672501    92423.0000000    3161855.00000    16.1255500000    16.1256000000    2.00000000000
  7074.34143282    0.24203238450    95533.0000000    3161681.00000    16.1253200000    16.1253000000    2.00000000000
  7074.44393005    0.24860156052    97512.0000000    3159451.00000    16.1250800000    16.1250000000    2.00000000000
  7074.54215946    0.25368753939    99034.0000000    3157454.00000    16.1248500000    16.1249000000    2.00000000000
  7074.64039171    0.26209124811    101598.000000    3155848.00000    16.1246200000    16.1246000000    2.00000000000
  7074.74289796    0.26994767029    103989.000000    3154232.00000    16.1243800000    16.1243000000    2.00000000000
  7074.84113603    0.27413512473    105296.000000    3154358.00000    16.1241500000    16.1242000000    2.00000000000
  7074.93937693    0.28327523905    108172.000000    3155350.00000    16.1239200000    16.1239000000    2.00000000000
  7075.03762068    0.29074154650    110551.000000    3156962.00000    16.1236900000    16.1236000000    2.00000000000
  7075.14013892    0.29435063644    111600.000000    3154839.00000    16.1234500000    16.1235000000    2.00000000000
  7075.23838848    0.30370988397    114555.000000    3156064.00000    16.1232200000    16.1232000000    2.00000000000
  7075.33664087    0.30888310875    116146.000000    3155546.00000    16.1229900000    16.1230000000    2.00000000000
  7075.43489612    0.31752678163    118894.000000    3157120.00000    16.1227600000    16.1227000000    2.00000000000
  7075.53742635    0.32352993383    120743.000000    3156602.00000    16.1225200000    16.1226000000    2.00000000000
  7075.63568740    0.33358413539    123733.000000    3153078.00000    16.1222900000    16.1223000000    2.00000000000
  7075.73395130    0.34177465119    126335.000000    3154480.00000    16.1220600000    16.1221000000    2.00000000000
  7075.83221804    0.35104662923    129155.000000    3152940.00000    16.1218300000    16.1219000000    2.00000000000
  7075.93476027    0.36311015773    132921.000000    3153346.00000    16.1215900000    16.1215000000    2.00000000000
  7076.03303282    0.36802537038    134584.000000    3156500.00000    16.1213600000    16.1214000000    2.00000000000
  7076.13130821    0.37986451368    138248.000000    3156060.00000    16.1211300000    16.1211000000    2.00000000000
  7076.22958645    0.38371505858    139272.000000    3152104.00000    16.1209000000    16.1209000000    2.00000000000
  7076.33214068    0.39494907905    142729.000000    3151369.00000    16.1206600000    16.1207000000    2.00000000000
  7076.43042473    0.40699671327    146464.000000    3151218.00000    16.1204300000    16.1204000000    2.00000000000
  7076.52871162    0.41409861193    148634.000000    3150447.00000    16.1202000000    16.1202000000    2.00000000000
  7076.63127489    0.42348567845    151323.000000    3145745.00000    16.1199600000    16.1199000000    2.00000000000
  7076.72956759    0.43046681650    153612.000000    3148284.00000    16.1197300000    16.1197000000    2.00000000000
  7076.82786314    0.43816337621    156207.000000    3152446.00000    16.1195000000    16.1195000000    2.00000000000
  7076.92616153    0.44920738568    159497.000000    3149650.00000    16.1192700000    16.1193000000    2.00000000000
  7077.02873680    0.46114989821    163074.000000    3147133.00000    16.1190300000    16.1190000000    2.00000000000
  7077.12704101    0.46979985320    165714.000000    3146307.00000    16.1188000000    16.1189000000    2.00000000000
  7077.22534806    0.48667879637    170950.000000    3146351.00000    16.1185700000    16.1185000000    2.00000000000
  7077.32365796    0.49418458074    173316.000000    3147038.00000    16.1183400000    16.1184000000    2.00000000000
  7077.42624523    0.50950675008    178081.000000    3147264.00000    16.1181000000    16.1181000000    2.00000000000
  7077.52456094    0.52088795103    181604.000000    3147134.00000    16.1178700000    16.1178000000    2.00000000000
  7077.62287950    0.52785910172    183716.000000    3146261.00000    16.1176400000    16.1177000000    2.00000000000
  7077.72120090    0.54263430025    188190.000000    3144466.00000    16.1174100000    16.1174000000    2.00000000000
  7077.82380019    0.55442225152    191823.000000    3144131.00000    16.1171700000    16.1173000000    2.00000000000
  7077.92212740    0.57239281141    197487.000000    3145658.00000    16.1169400000    16.1170000000    2.00000000000
  7078.02045747    0.58685796963    201907.000000    3144654.00000    16.1167100000    16.1167000000    2.00000000000
  7078.11879038    0.59988681575    205680.000000    3140607.00000    16.1164800000    16.1165000000    2.00000000000
  7078.21712614    0.61102830428    209069.000000    3139708.00000    16.1162500000    16.1162000000    2.00000000000
  7078.31974040    0.62205578861    212642.000000    3142077.00000    16.1160100000    16.1160000000    2.00000000000
  7078.41808197    0.63289717478    215954.000000    3141414.00000    16.1157800000    16.1158000000    2.00000000000
  7078.51642639    0.64332511967    219131.000000    3140670.00000    16.1155500000    16.1155000000    2.00000000000
  7078.61477366    0.65458126291    222761.000000    3142724.00000    16.1153200000    16.1153000000    2.00000000000
  7078.71739993    0.66376299513    225441.000000    3140433.00000    16.1150800000    16.1151000000    2.00000000000
  7078.81575301    0.67592509766    228893.000000    3136152.00000    16.1148500000    16.1148000000    2.00000000000
  7078.91410895    0.68673933766    232258.000000    3136451.00000    16.1146200000    16.1146000000    2.00000000000
  7079.01246773    0.69565819602    235086.000000    3137392.00000    16.1143900000    16.1143000000    2.00000000000
  7079.11510601    0.70103695604    236662.000000    3136224.00000    16.1141500000    16.1142000000    2.00000000000
  7079.21347061    0.71649441005    241241.000000    3133644.00000    16.1139200000    16.1138000000    2.00000000000
  7079.31183805    0.71929030087    242057.000000    3133014.00000    16.1136900000    16.1137000000    2.00000000000
  7079.41020835    0.73279751042    246370.000000    3134824.00000    16.1134600000    16.1134000000    2.00000000000
  7079.51285865    0.73825438381    247608.000000    3129151.00000    16.1132200000    16.1133000000    2.00000000000
  7079.61123476    0.75400625604    252365.000000    3127904.00000    16.1129900000    16.1131000000    2.00000000000
  7079.70961372    0.76760439495    256555.000000    3127880.00000    16.1127600000    16.1127000000    2.00000000000
  7079.80799553    0.77420897247    258679.000000    3128935.00000    16.1125300000    16.1126000000    2.00000000000
  7079.91065785    0.78870376322    263232.000000    3129924.00000    16.1122900000    16.1122000000    2.00000000000
  7080.00904548    0.79529234596    265384.000000    3131326.00000    16.1120600000    16.1121000000    2.00000000000
  7080.10743596    0.80513677811    268275.000000    3129605.00000    16.1118300000    16.1119000000    2.00000000000
  7080.20582929    0.81857053081    272421.000000    3129633.00000    16.1116000000    16.1116000000    2.00000000000
  7080.30422547    0.82837560283    275242.000000    3127318.00000    16.1113700000    16.1114000000    2.00000000000
  7080.40690278    0.84048981453    279040.000000    3128035.00000    16.1111300000    16.1110000000    2.00000000000
  7080.50530478    0.84597169943    280898.000000    3129897.00000    16.1109000000    16.1109000000    2.00000000000
  7080.60370962    0.85470256746    283274.000000    3126390.00000    16.1106700000    16.1107000000    2.00000000000
  7080.70211732    0.86634011184    286717.000000    3124831.00000    16.1104400000    16.1104000000    2.00000000000
  7080.80480665    0.87233818408    288749.000000    3126822.00000    16.1102000000    16.1102000000    2.00000000000
  7080.90322018    0.88087049700    291184.000000    3124730.00000    16.1099700000    16.1099000000    2.00000000000
  7081.00163655    0.88792328470    293406.000000    3125255.00000    16.1097400000    16.1098000000    2.00000000000
  7081.10005577    0.90144060258    297610.000000    3125680.00000    16.1095100000    16.1095000000    2.00000000000
  7081.19847784    0.91028335930    300403.000000    3126392.00000    16.1092800000    16.1092000000    2.00000000000
  7081.30118217    0.91615045850    301937.000000    3123550.00000    16.1090400000    16.1091000000    2.00000000000
  7081.39961006    0.92634668307    304969.000000    3122452.00000    16.1088100000    16.1088000000    2.00000000000
  7081.49804081    0.93378763642    307416.000000    3124042.00000    16.1085800000    16.1087000000    2.00000000000
  7081.59647440    0.94540895028    311051.000000    3124611.00000    16.1083500000    16.1083000000    2.00000000000
  7081.69919076    0.95187412957    312879.000000    3122976.00000    16.1081100000    16.1081000000    2.00000000000
  7081.79763018    0.96068548566    315585.000000    3122911.00000    16.1078800000    16.1078000000    2.00000000000
  7081.89607246    0.96680025090    317594.000000    3124152.00000    16.1076500000    16.1077000000    2.00000000000
  7081.99451758    0.97565294813    320186.000000    3122842.00000    16.1074200000    16.1075000000    2.00000000000
  7082.09296555    0.98674660425    323345.000000    3120375.00000    16.1071900000    16.1072000000    2.00000000000
  7082.19569691    0.99503207782    325569.000000    3117266.00000    16.1069500000    16.1070000000    2.00000000000
  7082.29415071    1.00265081361    327861.000000    3116797.00000    16.1067200000    16.1068000000    2.00000000000
  7082.39260737    1.01140124271    330180.000000    3113313.00000    16.1064900000    16.1065000000    2.00000000000
  7082.49106687    1.01998861327    332709.000000    3112317.00000    16.1062600000    16.1062000000    2.00000000000
  7082.59381026    1.02383650479    333778.000000    3111269.00000    16.1060200000    16.1060000000    2.00000000000
  7082.69227560    1.03143242752    336293.000000    3112983.00000    16.1057900000    16.1059000000    2.00000000000
  7082.79074378    1.03843805301    338376.000000    3112366.00000    16.1055600000    16.1055000000    2.00000000000
  7082.88921482    1.04445976555    340167.000000    3111845.00000    16.1053300000    16.1053000000    2.00000000000
  7082.98768870    1.04901169108    341657.000000    3112692.00000    16.1051000000    16.1051000000    2.00000000000
  7083.09044711    1.05629351837    343888.000000    3112659.00000    16.1048600000    16.1048000000    2.00000000000
  7083.18892682    1.06057153461    345059.000000    3111375.00000    16.1046300000    16.1046000000    2.00000000000
  7083.28740939    1.06388576272    346308.000000    3113457.00000    16.1044000000    16.1044000000    2.00000000000
  7083.38589481    1.07136741176    348578.000000    3113221.00000    16.1041700000    16.1041000000    2.00000000000
  7083.48438309    1.07418672555    349411.000000    3112925.00000    16.1039400000    16.1040000000    2.00000000000
  7083.58715651    1.08342092080    351874.000000    3109650.00000    16.1037000000    16.1037000000    2.00000000000
  7083.68565061    1.08769350897    353424.000000    3111759.00000    16.1034700000    16.1034000000    2.00000000000
  7083.78414757    1.09157181310    354422.000000    3110070.00000    16.1032400000    16.1033000000    2.00000000000
  7083.88264738    1.09771989417    356426.000000    3111106.00000    16.1030100000    16.1030000000    2.00000000000
  7083.98115005    1.10267799229    357640.000000    3108436.00000    16.1027800000    16.1028000000    2.00000000000
  7084.08393848    1.10888914655    359320.000000    3106502.00000    16.1025400000    16.1026000000    2.00000000000
  7084.18244697    1.11273374011    360445.000000    3106044.00000    16.1023100000    16.1023000000    2.00000000000
  7084.28095832    1.11433113958    360908.000000    3105809.00000    16.1020800000    16.1021000000    2.00000000000
  7084.37947253    1.12000459956    362587.000000    3105308.00000    16.1018500000    16.1019000000    2.00000000000
  7084.47798959    1.12393680509    363437.000000    3102282.00000    16.1016200000    16.1016000000    2.00000000000
  7084.58079304    1.12870379440    364651.000000    3100203.00000    16.1013800000    16.1014000000    2.00000000000
  7084.67931593    1.13417233847    366226.000000    3099384.00000    16.1011500000    16.1011000000    2.00000000000
  7084.77784168    1.13451334985    366225.000000    3098482.00000    16.1009200000    16.1009000000    2.00000000000
  7084.87637028    1.13797087766    367022.000000    3096289.00000    16.1006900000    16.1007000000    2.00000000000
  7084.97490173    1.14101767997    367486.000000    3092360.00000    16.1004600000    16.1003000000    2.00000000000
  7085.07772021    1.14242420622    368174.000000    3094528.00000    16.1002200000    16.1003000000    2.00000000000
  7085.17625750    1.14559640236    368735.000000    3091111.00000    16.0999900000    16.0999000000    2.00000000000
  7085.27479764    1.14686813634    369004.000000    3090108.00000    16.0997600000    16.0998000000    2.00000000000
  7085.37334064    1.15032019098    369424.000000    3084827.00000    16.0995300000    16.0995000000    2.00000000000
  7085.47188649    1.15198341578    369998.000000    3085386.00000    16.0993000000    16.0994000000    2.00000000000
  7085.57471999    1.15288479740    370563.000000    3087798.00000    16.0990600000    16.0990000000    2.00000000000
  7085.67327168    1.15450096036    370531.000000    3083428.00000    16.0988300000    16.0989000000    2.00000000000
  7085.77182623    1.15531685549    370621.000000    3082103.00000    16.0986000000    16.0986000000    2.00000000000
  7085.87038363    1.15854539396    371639.000000    3082403.00000    16.0983700000    16.0984000000    2.00000000000
  7085.96894389    1.15760258534    371192.000000    3081057.00000    16.0981400000    16.0980000000    2.00000000000
  7086.07179242    1.15957902925    371713.000000    3080390.00000    16.0979000000    16.0980000000    2.00000000000
  7086.17035851    1.16011543765    371673.000000    3078698.00000    16.0976700000    16.0977000000    2.00000000000
  7086.26892746    1.16109853104    372140.000000    3080083.00000    16.0974400000    16.0974000000    2.00000000000
  7086.36749927    1.16241108762    372421.000000    3079101.00000    16.0972100000    16.0973000000    2.00000000000
  7086.46607393    1.16210005842    372013.000000    3076495.00000    16.0969800000    16.0970000000    2.00000000000
  7086.56893749    1.16494238368    373057.000000    3077988.00000    16.0967400000    16.0968000000    2.00000000000
  7086.66751799    1.16466515648    372615.000000    3075022.00000    16.0965100000    16.0965000000    2.00000000000
  7086.76610135    1.16293964586    371752.000000    3072198.00000    16.0962800000    16.0963000000    2.00000000000
  7086.86468756    1.16416659376    371897.000000    3070317.00000    16.0960500000    16.0961000000    2.00000000000
  7086.96327663    1.16243825536    371373.000000    3070295.00000    16.0958200000    16.0958000000    2.00000000000
  7087.06186856    1.16392852137    371946.000000    3071292.00000    16.0955900000    16.0955000000    2.00000000000
  7087.16475014    1.16595250799    372563.000000    3071317.00000    16.0953500000    16.0954000000    2.00000000000
  7087.26334791    1.16405783013    372156.000000    3072678.00000    16.0951200000    16.0950000000    2.00000000000
  7087.36194854    1.16492065843    372460.000000    3073019.00000    16.0948900000    16.0949000000    2.00000000000
  7087.46055202    1.16316191585    371483.000000    3069334.00000    16.0946600000    16.0946000000    2.00000000000
  7087.55915836    1.16411935502    371723.000000    3068913.00000    16.0944300000    16.0944000000    2.00000000000
  7087.66205498    1.16295617940    371205.000000    3067526.00000    16.0941900000    16.0942000000    2.00000000000
  7087.76066716    1.16530287108    371752.000000    3066176.00000    16.0939600000    16.0940000000    2.00000000000
  7087.85928220    1.16485952607    371569.000000    3065759.00000    16.0937300000    16.0937000000    2.00000000000
  7087.95790010    1.16436995421    371524.000000    3066596.00000    16.0935000000    16.0935000000    2.00000000000
  7088.05652086    1.16526721331    371895.000000    3067408.00000    16.0932700000    16.0933000000    2.00000000000
  7088.15514448    1.16301701637    370888.000000    3064694.00000    16.0930400000    16.0930000000    2.00000000000
  7088.25805912    1.16422902439    371200.000000    3064236.00000    16.0928000000    16.0928000000    2.00000000000
  7088.35668858    1.16340272796    371202.000000    3066301.00000    16.0925700000    16.0926000000    2.00000000000
  7088.45532090    1.16444934079    371836.000000    3068912.00000    16.0923400000    16.0924000000    2.00000000000
  7088.55395607    1.16466096688    371519.000000    3065756.00000    16.0921100000    16.0921000000    2.00000000000
  7088.65259411    1.16630078909    371900.000000    3064802.00000    16.0918800000    16.0919000000    2.00000000000
  7088.75123500    1.16615968126    371602.000000    3062685.00000    16.0916500000    16.0916000000    2.00000000000
  7088.85416768    1.16514540392    371313.000000    3062813.00000    16.0914100000    16.0914000000    2.00000000000
  7088.95281442    1.16602751847    371569.000000    3062717.00000    16.0911800000    16.0912000000    2.00000000000
  7089.05146401    1.16478726553    371343.000000    3063928.00000    16.0909500000    16.0910000000    2.00000000000
  7089.15011647    1.16732100670    372278.000000    3065317.00000    16.0907200000    16.0907000000    2.00000000000
  7089.24877179    1.16593949004    371706.000000    3064029.00000    16.0904900000    16.0904000000    2.00000000000
  7089.35171952    1.16692363185    372017.000000    3064131.00000    16.0902500000    16.0903000000    2.00000000000
  7089.45038068    1.16867766292    372565.000000    3064271.00000    16.0900200000    16.0900000000    2.00000000000
  7089.54904470    1.16734503133    372302.000000    3065406.00000    16.0897900000    16.0898000000    2.00000000000
  7089.64771159    1.16875240073    370869.000000    3050113.00000    16.0895600000    16.0895000000    2.00000000000
  7089.74638133    1.16948785754    371186.000000    3050890.00000    16.0893300000    16.0894000000    2.00000000000
  7089.84505393    1.16816859908    370604.000000    3049352.00000    16.0891000000    16.0891000000    2.00000000000
  7089.94801970    1.16955442031    371355.000000    3052090.00000    16.0888600000    16.0888000000    2.00000000000
  7090.04669815    1.17023278487    371591.000000    3052341.00000    16.0886300000    16.0887000000    2.00000000000
  7090.14537947    1.17008619895    371293.000000    3050243.00000    16.0884000000    16.0884000000    2.00000000000
  7090.24406364    1.17015513437    371550.000000    3052172.00000    16.0881700000    16.0882000000    2.00000000000
  7090.34275067    1.17194761176    371813.000000    3049896.00000    16.0879400000    16.0879000000    2.00000000000
  7090.44144057    1.17294086371    372038.000000    3049282.00000    16.0877100000    16.0878000000    2.00000000000
  7090.54013333    1.17171033492    371353.000000    3046683.00000    16.0874800000    16.0875000000    2.00000000000
  7090.64312012    1.17445579323    372409.000000    3048569.00000    16.0872400000    16.0872000000    2.00000000000
  7090.74181873    1.17446682815    372189.000000    3046729.00000    16.0870100000    16.0871000000    2.00000000000
  7090.84052020    1.17406322596    372056.000000    3046620.00000    16.0867800000    16.0868000000    2.00000000000
  7090.93922453    1.17454609367    372473.000000    3048835.00000    16.0865500000    16.0866000000    2.00000000000
  7091.03793172    1.17387110841    372170.000000    3048002.00000    16.0863200000    16.0863000000    2.00000000000
  7091.13664177    1.17312442535    371921.000000    3047787.00000    16.0860900000    16.0860000000    2.00000000000
  7091.23964662    1.17586683313    372706.000000    3047460.00000    16.0858500000    16.0859000000    2.00000000000
  7091.33836253    1.17429275943    372047.000000    3045922.00000    16.0856200000    16.0856000000    2.00000000000
  7091.43708129    1.17680110276    372757.000000    3045561.00000    16.0853900000    16.0853000000    2.00000000000
  7091.53580292    1.17408017434    372257.000000    3048140.00000    16.0851600000    16.0852000000    2.00000000000
  7091.63452741    1.17582625544    372803.000000    3048305.00000    16.0849300000    16.0849000000    2.00000000000
  7091.73325477    1.17433002124    372156.000000    3046675.00000    16.0847000000    16.0846000000    2.00000000000
  7091.83198499    1.17734848603    372991.000000    3046083.00000    16.0844700000    16.0845000000    2.00000000000
  7091.93501088    1.17371122548    371973.000000    3046673.00000    16.0842300000    16.0842000000    2.00000000000
  7092.03374695    1.17693062127    373209.000000    3048864.00000    16.0840000000    16.0840000000    2.00000000000
  7092.13248588    1.17414073673    372274.000000    3048058.00000    16.0837700000    16.0837000000    2.00000000000
  7092.23122768    1.17357950098    372088.000000    3047903.00000    16.0835400000    16.0835000000    2.00000000000
  7092.32997234    1.17392512975    372373.000000    3049375.00000    16.0833100000    16.0833000000    2.00000000000
  7092.42871986    1.17356204822    372297.000000    3049634.00000    16.0830800000    16.0832000000    2.00000000000
  7092.53176381    1.17146025086    371527.000000    3048485.00000    16.0828400000    16.0828000000    2.00000000000
  7092.63051719    1.17098572466    371686.000000    3050948.00000    16.0826100000    16.0827000000    2.00000000000
  7092.72927343    1.16842571994    370868.000000    3050537.00000    16.0823800000    16.0824000000    2.00000000000
  7092.82803254    1.17121489600    371852.000000    3051721.00000    16.0821500000    16.0821000000    2.00000000000
  7092.92679451    1.16963564705    371315.000000    3051198.00000    16.0819200000    16.0820000000    2.00000000000
  7093.02555935    1.16749471310    370902.000000    3053084.00000    16.0816900000    16.0817000000    2.00000000000
  7093.12432705    1.17028491875    371888.000000    3054277.00000    16.0814600000    16.0814000000    2.00000000000
  7093.22739205    1.16512471825    370224.000000    3053347.00000    16.0812200000    16.0812000000    2.00000000000
  7093.32616561    1.16476892416    369892.000000    3051479.00000    16.0809900000    16.0810000000    2.00000000000
  7093.42494203    1.16464538661    370230.000000    3054562.00000    16.0807600000    16.0808000000    2.00000000000
  7093.52372131    1.16255255930    369523.000000    3053912.00000    16.0805300000    16.0805000000    2.00000000000
  7093.62250347    1.16250390151    369818.000000    3056459.00000    16.0803000000    16.0802000000    2.00000000000
  7093.72128848    1.16171660104    369368.000000    3054686.00000    16.0800700000    16.0801000000    2.00000000000
  7093.82007637    1.16224667720    369525.000000    3054653.00000    16.0798400000    16.0798000000    2.00000000000
  7093.92316243    1.15957966803    369484.000000    3060950.00000    16.0796000000    16.0797000000    2.00000000000
  7094.02195617    1.15637034552    369168.000000    3066352.00000    16.0793700000    16.0793000000    2.00000000000
  7094.12075277    1.15799951678    369852.000000    3067931.00000    16.0791400000    16.0791000000    2.00000000000
  7094.21955224    1.15668321580    369498.000000    3068283.00000    16.0789100000    16.0790000000    2.00000000000
  7094.31835458    1.15558874385    369130.000000    3067962.00000    16.0786800000    16.0786000000    2.00000000000
  7094.41715979    1.15500988779    369147.000000    3069546.00000    16.0784500000    16.0784000000    2.00000000000
  7094.51596786    1.15460977728    369313.000000    3071921.00000    16.0782200000    16.0783000000    2.00000000000
  7094.61477879    1.15155427697    368094.000000    3069455.00000    16.0779900000    16.0780000000    2.00000000000
  7094.71788892    1.15074784715    368024.000000    3070893.00000    16.0777500000    16.0778000000    2.00000000000
  7094.81670571    1.14958271145    367445.000000    3068989.00000    16.0775200000    16.0775000000    2.00000000000
  7094.91552537    1.14813851567    366953.000000    3068514.00000    16.0772900000    16.0774000000    2.00000000000
  7095.01434790    1.14624562319    366371.000000    3068420.00000    16.0770600000    16.0770000000    2.00000000000
  7095.11317330    1.14549879517    365959.000000    3066847.00000    16.0768300000    16.0769000000    2.00000000000
  7095.21200156    1.14450222402    366049.000000    3070115.00000    16.0766000000    16.0766000000    2.00000000000
  7095.31083270    1.14280728280    365787.000000    3072208.00000    16.0763700000    16.0764000000    2.00000000000
  7095.40966670    1.14236751449    365588.000000    3071642.00000    16.0761400000    16.0761000000    2.00000000000
  7095.51280088    1.14077852128    365020.000000    3070896.00000    16.0759000000    16.0760000000    2.00000000000
  7095.61164074    1.14015331558    364848.000000    3071028.00000    16.0756700000    16.0756000000    2.00000000000
  7095.71048347    1.13773757998    364023.000000    3070222.00000    16.0754400000    16.0754000000    2.00000000000
  7095.80932907    1.13935380969    364714.000000    3071912.00000    16.0752100000    16.0751000000    2.00000000000
  7095.90817753    1.13838961070    364415.000000    3071839.00000    16.0749800000    16.0750000000    2.00000000000
  7096.00702887    1.13592544941    363594.000000    3071191.00000    16.0747500000    16.0748000000    2.00000000000
  7096.10588307    1.13586200742    363702.000000    3072253.00000    16.0745200000    16.0745000000    2.00000000000
  7096.20474014    1.13510255960    363208.000000    3070008.00000    16.0742900000    16.0742000000    2.00000000000
  7096.30789840    1.13438332660    362922.000000    3069416.00000    16.0740500000    16.0740000000    2.00000000000
  7096.40676133    1.13257390249    362745.000000    3072539.00000    16.0738200000    16.0739000000    2.00000000000
  7096.50562714    1.13303201287    362877.000000    3072470.00000    16.0735900000    16.0736000000    2.00000000000
  7096.60449581    1.12952772164    361933.000000    3073449.00000    16.0733600000    16.0733000000    2.00000000000
  7096.70336735    1.12748770250    362026.000000    3079482.00000    16.0731300000    16.0732000000    2.00000000000
  7096.80224176    1.12713979133    361732.000000    3077866.00000    16.0729000000    16.0729000000    2.00000000000
  7096.90111904    1.12773281088    361815.000000    3077030.00000    16.0726700000    16.0726000000    2.00000000000
  7096.99999918    1.12708211393    361601.000000    3076875.00000    16.0724400000    16.0725000000    2.00000000000
  7097.10318153    1.12555518319    361225.000000    3077602.00000    16.0722000000    16.0722000000    2.00000000000
  7097.20206754    1.12422162968    360809.000000    3077490.00000    16.0719700000    16.0720000000    2.00000000000
  7097.30095643    1.12283933398    360369.000000    3077299.00000    16.0717400000    16.0718000000    2.00000000000
  7097.39984818    1.12074173606    358557.000000    3067226.00000    16.0715100000    16.0716000000    2.00000000000
  7097.49874280    1.12000538032    358296.000000    3066884.00000    16.0712800000    16.0712000000    2.00000000000
  7097.59764030    1.11711537253    357562.000000    3068066.00000    16.0710500000    16.0710000000    2.00000000000
  7097.69654066    1.11731448222    357144.000000    3063951.00000    16.0708200000    16.0708000000    2.00000000000
  7097.79544390    1.11840551883    357488.000000    3064064.00000    16.0705900000    16.0705000000    2.00000000000
  7097.89435000    1.11759722408    357245.000000    3064060.00000    16.0703600000    16.0704000000    2.00000000000
  7097.99755943    1.11480211728    356351.000000    3063615.00000    16.0701200000    16.0701000000    2.00000000000
  7098.09647141    1.11440922939    357209.000000    3072001.00000    16.0698900000    16.0699000000    2.00000000000
  7098.19538625    1.11300542775    357000.000000    3073847.00000    16.0696600000    16.0697000000    2.00000000000
  7098.29430397    1.10991017872    355996.000000    3073259.00000    16.0694300000    16.0693000000    2.00000000000
  7098.39322455    1.11231638033    356624.000000    3072380.00000    16.0692000000    16.0692000000    2.00000000000
  7098.49214801    1.10805509620    355241.000000    3071562.00000    16.0689700000    16.0691000000    2.00000000000
  7098.59107434    1.10617776075    354803.000000    3072676.00000    16.0687400000    16.0687000000    2.00000000000
  7098.69000354    1.10771658707    355117.000000    3071350.00000    16.0685100000    16.0685000000    2.00000000000
  7098.78893562    1.10623903878    354823.000000    3072663.00000    16.0682800000    16.0683000000    2.00000000000
  7098.88787056    1.10312791538    354056.000000    3074168.00000    16.0680500000    16.0680000000    2.00000000000
  7098.99111009    1.10380923381    354422.000000    3075540.00000    16.0678100000    16.0678000000    2.00000000000
  7099.09005090    1.10259429602    353937.000000    3074512.00000    16.0675800000    16.0677000000    2.00000000000
  7099.18899459    1.09852308919    352841.000000    3075695.00000    16.0673500000    16.0673000000    2.00000000000
  7099.28794115    1.09977552868    353400.000000    3077245.00000    16.0671200000    16.0672000000    2.00000000000
  7099.38689058    1.09613521024    352266.000000    3076967.00000    16.0668900000    16.0670000000    2.00000000000
  7099.48584288    1.09395864856    351628.000000    3077145.00000    16.0666600000    16.0666000000    2.00000000000
  7099.58479806    1.09682263028    352562.000000    3077706.00000    16.0664300000    16.0665000000    2.00000000000
  7099.68375611    1.09050555465    350405.000000    3075573.00000    16.0662000000    16.0662000000    2.00000000000
  7099.78271704    1.09248607195    350837.000000    3074087.00000    16.0659700000    16.0659000000    2.00000000000
  7099.88168083    1.08988733255    350126.000000    3074742.00000    16.0657400000    16.0658000000    2.00000000000
  7099.98495047    1.08935316608    350234.000000    3077099.00000    16.0655000000    16.0654000000    2.00000000000
  7100.08392014    1.08711220119    349815.000000    3079378.00000    16.0652700000    16.0652000000    2.00000000000
  7100.18289268    1.08618085899    349206.000000    3076489.00000    16.0650400000    16.0651000000    2.00000000000
  7100.28186809    1.08101761169    347380.000000    3074166.00000    16.0648100000    16.0648000000    2.00000000000
